(38, 'n', 135842508)
(38, 'o', 1973556133)
(38, 'p', -437478944)
(38, 'q', 2132870243)
(38, 'r', 438188197)
(38, 's', 1149842512)
(38, 't', 1018149237)
(38, 'u', 978688444)
(38, 'v', 1555451000)
(38, 'w', -728375081)
(38, 'x', -657022549)
(38, 'y', -1312359486)
(38, 'z', 24832859)
(38, ' ', -1449065528)
(39, 'a', 2001843511)
(39, 'b', -1318321013)
(39, 'c', -129873492)
(39, 'd', -390714531)
(39, 'e', -287364602)
(39, 'f', 1545476598)
(39, 'g', -288726244)
(39, 'h', -1538044273)
(39, 'i', 1684148328)
(39, 'j', 126498076)
(39, 'k', -1199862572)
(39, 'l', 1155655600)
(39, 'm', -1829270264)
(39, 'n', -1357926724)
(39, 'o', -342836328)
(39, 'p', -1768111071)
(39, 'q', 820028350)
(39, 'r', 926305527)
(39, 's', 2140212643)
(39, 't', 231920810)
(39, 'u', 245855326)
(39, 'v', -903195263)
(39, 'w', 1424430349)
(39, 'x', 907615784)
(39, 'y', 221337048)
(39, 'z', -184417179)
(39, ' ', 446462933)
(40, 'a', -841975086)
(40, 'b', -1924893095)
(40, 'c', -380542449)
(40, 'd', -150369439)
(40, 'e', -232907020)
(40, 'f', 226603890)
(40, 'g', 1886137509)
(40, 'h', -1283307161)
(40, 'i', -747223881)
(40, 'j', -1109266470)
(40, 'k', 2043337003)
(40, 'l', 898901367)
(40, 'm', -77808576)
(40, 'n', -509069128)
(40, 'o', 1724084095)
(40, 'p', 570136965)
(40, 'q', -1988965239)
(40, 'r', 711898513)
(40, 's', 1171711380)
(40, 't', -2014023324)
(40, 'u', -817158078)
(40, 'v', -640170787)
(40, 'w', 1046351547)
(40, 'x', 1117152080)
(40, 'y', -2021650608)
(40, 'z', 1630747647)
(40, ' ', -2001609677)
(41, 'a', -702068059)
(41, 'b', 1988823195)
(41, 'c', -413341512)
(41, 'd', -827242731)
(41, 'e', 953784849)
(41, 'f', -1921503294)
(41, 'g', -1182130256)
(41, 'h', -772411379)
(41, 'i', -1498109340)
(41, 'j', 2089688937)
(41, 'k', 1266869959)
(41, 'l', 78880929)
(41, 'm', 1306538227)
(41, 'n', -453252442)
(41, 'o', 1229864450)
(41, 'p', 726122618)
(41, 'q', -2048570715)
(41, 'r', 1606233843)
(41, 's', -2102633368)
(41, 't', -1159210708)
(41, 'u', 33039376)
(41, 'v', -1870665864)
(41, 'w', 2051508805)
(41, 'x', -2035482859)
(41, 'y', 1846162221)
(41, 'z', -1167229865)
(41, ' ', 1481462791)
(42, 'a', 672367080)
(42, 'b', -1368588925)
(42, 'c', 2016105910)
(42, 'd', 2092805363)
(42, 'e', -354488305)
(42, 'f', 829682870)
(42, 'g', -46771720)
(42, 'h', 1968352031)
(42, 'i', 1001834150)
(42, 'j', 507473171)
(42, 'k', 2133768561)
(42, 'l', -1204271319)
(42, 'm', 1904323849)
(42, 'n', 1592051054)
(42, 'o', -649763365)
(42, 'p', -488039897)
(42, 'q', 776671077)
(42, 'r', -85258330)
(42, 's', 238703157)
(42, 't', -147888329)
(42, 'u', -1194161790)
(42, 'v', 242848933)
(42, 'w', -1835606948)
(42, 'x', 1224424898)
(42, 'y', 1673694739)
(42, 'z', -1307358074)
(42, ' ', 656472142)
(43, 'a', 2039920861)
(43, 'b', 1049220961)
(43, 'c', -709020881)
(43, 'd', -1604819562)
(43, 'e', 2142284066)
(43, 'f', 225926546)
(43, 'g', -1529921426)
(43, 'h', 1225544681)
(43, 'i', -356508738)
(43, 'j', -1759895830)
(43, 'k', 1501935700)
(43, 'l', 950181845)
(43, 'm', 210055182)
(43, 'n', 853391002)
(43, 'o', 2104923131)
(43, 'p', -273325144)
(43, 'q', 774313393)
(43, 'r', -1443557810)
(43, 's', 185618602)
(43, 't', -183719822)
(43, 'u', -1569851450)
(43, 'v', -1079982407)
(43, 'w', 246345514)
(43, 'x', 1044942728)
(43, 'y', 644538438)
(43, 'z', 1957013208)
(43, ' ', -977329124)
(44, 'a', -1754256041)
(44, 'b', -1837416437)
(44, 'c', 1780164563)
(44, 'd', 1710290971)
(44, 'e', 702042837)
(44, 'f', -1901090085)
(44, 'g', 366256184)
(44, 'h', 1760079101)
(44, 'i', -2117465857)
(44, 'j', -570789767)
(44, 'k', 2084961771)
(44, 'l', -710361320)
(44, 'm', -447670747)
(44, 'n', 2007577122)
(44, 'o', 1777244996)
(44, 'p', -1988058084)
(44, 'q', 322049651)
(44, 'r', -210698462)
(44, 's', 1044310338)
(44, 't', 1827857973)
(44, 'u', -757457238)
(44, 'v', 1391170690)
(44, 'w', 128948540)
(44, 'x', 1934170627)
(44, 'y', 1563091149)
(44, 'z', 160778068)
(44, ' ', 1909523980)
(45, 'a', -164146420)
(45, 'b', -75951077)
(45, 'c', -1303182331)
(45, 'd', -620273658)
(45, 'e', 1651042156)
(45, 'f', -970610097)
(45, 'g', 1333416630)
(45, 'h', 710811186)
(45, 'i', 1916348658)
(45, 'j', -1825372928)
(45, 'k', -1424274940)
(45, 'l', 1842439443)
(45, 'm', 802577896)
(45, 'n', -197650359)
(45, 'o', -967525262)
(45, 'p', 61629210)
(45, 'q', -1621118748)
(45, 'r', -279716841)
(45, 's', -1335331231)
(45, 't', 1904681401)
(45, 'u', -2137496263)
(45, 'v', -1279078458)
(45, 'w', -348483950)
(45, 'x', 1149324728)
(45, 'y', -1954461654)
(45, 'z', -1807056986)
(45, ' ', 1941438739)
(46, 'a', -1025580043)
(46, 'b', 2016636815)
(46, 'c', -1720543734)
(46, 'd', 761273352)
(46, 'e', 1627937903)
(46, 'f', 1349563897)
(46, 'g', -1071029471)
(46, 'h', 555393632)
(46, 'i', -1577452781)
(46, 'j', -249350851)
(46, 'k', 757395978)
(46, 'l', -798538605)
(46, 'm', -2075649127)
(46, 'n', -1647145700)
(46, 'o', -1661851650)
(46, 'p', -1169043013)
(46, 'q', -761517111)
(46, 'r', -2122627771)
(46, 's', 2125686355)
(46, 't', -766601321)
(46, 'u', -1204854879)
(46, 'v', -1908643481)
(46, 'w', -1411128215)
(46, 'x', -927639993)
(46, 'y', 1489482478)
(46, 'z', -777690973)
(46, ' ', 372598123)
(47, 'a', 1049984684)
(47, 'b', -834953854)
(47, 'c', 1950141904)
(47, 'd', 483555345)
(47, 'e', 850315259)
(47, 'f', 7900115)
(47, 'g', -415133632)
(47, 'h', 1384506698)
(47, 'i', 1983268166)
(47, 'j', 1270208133)
(47, 'k', 1612795141)
(47, 'l', 754039302)
(47, 'm', -1742069693)
(47, 'n', 318571313)
(47, 'o', 1734825901)
(47, 'p', -2130830775)
(47, 'q', -503403249)
(47, 'r', -785927972)
(47, 's', 1084619213)
(47, 't', -500571436)
(47, 'u', 1341969906)
(47, 'v', 402976292)
(47, 'w', -1291624845)
(47, 'x', 1192836431)
(47, 'y', -1705348921)
(47, 'z', -1615060785)
(47, ' ', -1719901281)
(48, 'a', -1093162786)
(48, 'b', 1871075394)
(48, 'c', 1047969054)
(48, 'd', -1488139624)
(48, 'e', -1260065795)
(48, 'f', -1142886793)
(48, 'g', -1791320340)
(48, 'h', 1481456539)
(48, 'i', -140129517)
(48, 'j', -1585427390)
(48, 'k', 197248624)
(48, 'l', 1883023742)
(48, 'm', -1986853690)
(48, 'n', 341375563)
(48, 'o', 416693238)
(48, 'p', 782500704)
(48, 'q', -1204490771)
(48, 'r', 1876723902)
(48, 's', -874094997)
(48, 't', -229504963)
(48, 'u', -2123004677)
(48, 'v', -273100326)
(48, 'w', -567554520)
(48, 'x', -375571284)
(48, 'y', 248762759)
(48, 'z', 596961132)
(48, ' ', -1215979422)
(49, 'a', -1243823432)
(49, 'b', 1042401594)
(49, 'c', 1294613580)
(49, 'd', -1898416952)
(49, 'e', 949746926)
(49, 'f', 349877902)
(49, 'g', -89527538)
(49, 'h', 595243402)
(49, 'i', 1007093652)
(49, 'j', -1384419467)
(49, 'k', 572087276)
(49, 'l', -359540)
(49, 'm', 1564013909)
(49, 'n', -222098019)
(49, 'o', 449656694)
(49, 'p', -1741019758)
(49, 'q', -906180099)
(49, 'r', -1635928359)
(49, 's', 1108307185)
(49, 't', -1793116544)
(49, 'u', -816056313)
(49, 'v', 1794004738)
(49, 'w', 2060894959)
(49, 'x', -234715187)
(49, 'y', -1076331956)
(49, 'z', 707460842)
(49, ' ', 139997647)
(50, 'a', -682318999)
(50, 'b', -1436969184)
(50, 'c', 1131374544)
(50, 'd', 1056239856)
(50, 'e', 697429989)
(50, 'f', 1838619418)
(50, 'g', 2037061992)
(50, 'h', 500404507)
(50, 'i', 1520883796)
(50, 'j', -845036695)
(50, 'k', -1714792871)
(50, 'l', 978124460)
(50, 'm', 2142741789)
(50, 'n', 1065044537)
(50, 'o', -1487932217)
(50, 'p', 865274758)
(50, 'q', -2100624111)
(50, 'r', -2141612902)
(50, 's', 1111400913)
(50, 't', -1922315822)
(50, 'u', -1277476305)
(50, 'v', -2006559436)
(50, 'w', 1421903637)
(50, 'x', 1725760177)
(50, 'y', -89066327)
(50, 'z', -200544438)
(50, ' ', -601532829)
(51, 'a', 1029721302)
(51, 'b', -1235348743)
(51, 'c', 1133169750)
(51, 'd', 1240567195)
(51, 'e', 1207152634)
(51, 'f', -663060143)
(51, 'g', -1799428567)
(51, 'h', -948575250)
(51, 'i', -189506082)
(51, 'j', -9394158)
(51, 'k', 1807435880)
(51, 'l', 362104988)
(51, 'm', -1154167208)
(51, 'n', -956629856)
(51, 'o', -1278950433)
(51, 'p', 436088792)
(51, 'q', 2102747665)
(51, 'r', 243656770)
(51, 's', 1788241548)
(51, 't', 1375819049)
(51, 'u', -138057632)
(51, 'v', -518337920)
(51, 'w', -1778326919)
(51, 'x', -1205570631)
(51, 'y', 1004630707)
(51, 'z', -116613081)
(51, ' ', 1620079761)
(52, 'a', -148831268)
(52, 'b', 1993468987)
(52, 'c', -441232230)
(52, 'd', -275757694)
(52, 'e', -1253514216)
(52, 'f', -234538577)
(52, 'g', -1394989059)
(52, 'h', -719238180)
(52, 'i', -473375230)
(52, 'j', 1885145223)
(52, 'k', 2005438858)
(52, 'l', -1879971219)
(52, 'm', -198394293)
(52, 'n', -1531317975)
(52, 'o', 583622125)
(52, 'p', 1043911635)
(52, 'q', -932423738)
(52, 'r', -1414157131)
(52, 's', -1278546482)
(52, 't', 247247402)
(52, 'u', 1329398220)
(52, 'v', 210492884)
(52, 'w', -517260753)
(52, 'x', -1998679304)
(52, 'y', -1577702291)
(52, 'z', -361406119)
(52, ' ', -2025200458)
(53, 'a', -1929634641)
(53, 'b', -2115348981)
(53, 'c', -417647436)
(53, 'd', -360902885)
(53, 'e', 1566384665)
(53, 'f', -1226340640)
(53, 'g', 1962404618)
(53, 'h', 2057158717)
(53, 'i', 1233435867)
(53, 'j', -321038200)
(53, 'k', -616552638)
(53, 'l', -1697917895)
(53, 'm', -509413458)
(53, 'n', -1799951797)
(53, 'o', 1628065715)
(53, 'p', -1106786085)
(53, 'q', -1264249478)
(53, 'r', 1095045490)
(53, 's', -124648439)
(53, 't', 217145744)
(53, 'u', 568172207)
(53, 'v', -1936158053)
(53, 'w', 733354621)
(53, 'x', -1867235723)
(53, 'y', 566056907)
(53, 'z', 858626591)
(53, ' ', 1633662460)
(54, 'a', 1969205896)
(54, 'b', -170253375)
(54, 'c', -633057691)
(54, 'd', -357819416)
(54, 'e', 247112488)
(54, 'f', -1811285158)
(54, 'g', 1851419143)
(54, 'h', 1642262550)
(54, 'i', 2051906956)
(54, 'j', -808839972)
(54, 'k', 786160412)
(54, 'l', 76676776)
(54, 'm', 186729209)
(54, 'n', 407614005)
(54, 'o', 901539474)
(54, 'p', 1822829835)
(54, 'q', -2041825374)
(54, 'r', -1743710284)
(54, 's', -1990644178)
(54, 't', 97118309)
(54, 'u', 1725372789)
(54, 'v', 1204658773)
(54, 'w', 1693289483)
(54, 'x', 303607467)
(54, 'y', 1478829930)
(54, 'z', -548648220)
(54, ' ', -2057354442)
(55, 'a', 561105602)
(55, 'b', -31022890)
(55, 'c', 1352988833)
(55, 'd', 673653614)
(55, 'e', 282684364)
(55, 'f', -477854554)
(55, 'g', -1420339101)
(55, 'h', -898897169)
(55, 'i', -471141483)
(55, 'j', -1864870877)
(55, 'k', -1729811205)
(55, 'l', -1945239757)
(55, 'm', -648003770)
(55, 'n', -155303244)
(55, 'o', -1604128008)
(55, 'p', -1717934866)
(55, 'q', 1242934578)
(55, 'r', -563134349)
(55, 's', -1350764051)
(55, 't', -508675772)
(55, 'u', -1380367389)
(55, 'v', -1754683573)
(55, 'w', 2052029645)
(55, 'x', -774210554)
(55, 'y', -236679475)
(55, 'z', -639398281)
(55, ' ', 131797363)
(56, 'a', 1008349731)
(56, 'b', 627124714)
(56, 'c', 960777389)
(56, 'd', -184307953)
(56, 'e', -628640093)
(56, 'f', 372476419)
(56, 'g', -1549891641)
(56, 'h', -580895356)
(56, 'i', -651602864)
(56, 'j', -1967292728)
(56, 'k', -1391709363)
(56, 'l', -958099689)
(56, 'm', -1838371589)
(56, 'n', -616675556)
(56, 'o', -1267013109)
(56, 'p', 1285995611)
(56, 'q', -1857907651)
(56, 'r', -807524902)
(56, 's', -949299103)
(56, 't', 865967217)
(56, 'u', -1415415514)
(56, 'v', 1154962079)
(56, 'w', -125527554)
(56, 'x', 803121034)
(56, 'y', 2044405650)
(56, 'z', 1996389197)
(56, ' ', 1143972376)
(57, 'a', -812135117)
(57, 'b', 318681132)
(57, 'c', 328734917)
(57, 'd', -310298742)
(57, 'e', 2053037980)
(57, 'f', 900386315)
(57, 'g', 1782497755)
(57, 'h', -922060333)
(57, 'i', -1716002973)
(57, 'j', -368416633)
(57, 'k', -1602278007)
(57, 'l', -1653828309)
(57, 'm', 1885753151)
(57, 'n', 160066501)
(57, 'o', 126583536)
(57, 'p', 625890288)
(57, 'q', 2025729292)
(57, 'r', 1361174729)
(57, 's', -921714629)
(57, 't', -1448610890)
(57, 'u', 1444944064)
(57, 'v', -2081831318)
(57, 'w', -1088153275)
(57, 'x', 1189953455)
(57, 'y', -1020172858)
(57, 'z', -51332610)
(57, ' ', 1721393762)
(58, 'a', 1737027931)
(58, 'b', 949887459)
(58, 'c', -1890904067)
(58, 'd', -1417476064)
(58, 'e', 308175911)
(58, 'f', 773316306)
(58, 'g', 264076667)
(58, 'h', -392316737)
(58, 'i', -1441791358)
(58, 'j', 744751622)
(58, 'k', 378427318)
(58, 'l', -1476315251)
(58, 'm', -1663364780)
(58, 'n', 1868762138)
(58, 'o', 1471886450)
(58, 'p', -4624823)
(58, 'q', -1197051001)
(58, 'r', -1280838597)
(58, 's', -2060406731)
(58, 't', -1283370861)
(58, 'u', -183771673)
(58, 'v', -635473232)
(58, 'w', -180083151)
(58, 'x', -546162940)
(58, 'y', -937747762)
(58, 'z', 34070034)
(58, ' ', -1821769905)
(59, 'a', 200875328)
(59, 'b', -1271492161)
(59, 'c', -1842546894)
(59, 'd', -954472573)
(59, 'e', 2139185485)
(59, 'f', 1251078553)
(59, 'g', -1016409268)
(59, 'h', -59160691)
(59, 'i', 690036144)
(59, 'j', 1712019634)
(59, 'k', -222728044)
(59, 'l', 1285447911)
(59, 'm', -314655938)
(59, 'n', 853351983)
(59, 'o', 1057849780)
(59, 'p', -461485503)
(59, 'q', 880770118)
(59, 'r', -1699271737)
(59, 's', -1427113122)
(59, 't', 1799097687)
(59, 'u', -942420734)
(59, 'v', 1473977034)
(59, 'w', -90417371)
(59, 'x', -1953579460)
(59, 'y', 3104138)
(59, 'z', -2077147913)
(59, ' ', -1718524110)
(60, 'a', 927303869)
(60, 'b', 213748832)
(60, 'c', 1295379834)
(60, 'd', 2113906473)
(60, 'e', 269332140)
(60, 'f', -1193904981)
(60, 'g', 1846859885)
(60, 'h', -1321748343)
(60, 'i', 302050996)
(60, 'j', 450490572)
(60, 'k', 209457593)
(60, 'l', 1410033027)
(60, 'm', -524674367)
(60, 'n', -993186385)
(60, 'o', -2106512100)
(60, 'p', 1807939484)
(60, 'q', -355110959)
(60, 'r', 1704948961)
(60, 's', 551707889)
(60, 't', 579736183)
(60, 'u', 194225432)
(60, 'v', 467662838)
(60, 'w', -842953309)
(60, 'x', -2133287807)
(60, 'y', -1547635280)
(60, 'z', -186175946)
(60, ' ', -387145885)
(61, 'a', -1859978428)
(61, 'b', 724398748)
(61, 'c', -228425646)
(61, 'd', -332042732)
(61, 'e', -1933106970)
(61, 'f', -1246900920)
(61, 'g', 625674700)
(61, 'h', -1480101553)
(61, 'i', -99780823)
(61, 'j', 643524039)
(61, 'k', 2046950785)
(61, 'l', -1353415628)
(61, 'm', -1913200187)
(61, 'n', -501844713)
(61, 'o', 448344072)
(61, 'p', 1911646169)
(61, 'q', 357224997)
(61, 'r', -1942329796)
(61, 's', -1950594350)
(61, 't', 1709216048)
(61, 'u', 1368386372)
(61, 'v', 1399235267)
(61, 'w', 1172658893)
(61, 'x', -114091120)
(61, 'y', -1901157134)
(61, 'z', -287669531)
(61, ' ', -296219879)
(62, 'a', 1971756215)
(62, 'b', -1532256757)
(62, 'c', -772260111)
(62, 'd', -1268637669)
(62, 'e', 1030962106)
(62, 'f', -265951427)
(62, 'g', -2124126940)
(62, 'h', 1830269578)
(62, 'i', -1052908991)
(62, 'j', 37104656)
(62, 'k', 1914649348)
(62, 'l', -1364696628)
(62, 'm', -656916808)
(62, 'n', -711391694)
(62, 'o', -70666397)
(62, 'p', -1616215229)
(62, 'q', -1354425072)
(62, 'r', 1918598678)
(62, 's', -744417604)
(62, 't', -2130578787)
(62, 'u', -1982565384)
(62, 'v', -1793709126)
(62, 'w', -2075517138)
(62, 'x', 255392865)
(62, 'y', -856231955)
(62, 'z', 1947704051)
(62, ' ', -593329447)
(63, 'a', 401308676)
(63, 'b', -1363751911)
(63, 'c', -725212918)
(63, 'd', -901499400)
(63, 'e', 113933847)
(63, 'f', 1501938544)
(63, 'g', -403939249)
(63, 'h', 1164307940)
(63, 'i', 232728773)
(63, 'j', 1326579057)
(63, 'k', -1644978269)
(63, 'l', -1668207132)
(63, 'm', -262494737)
(63, 'n', -1386396346)
(63, 'o', 1828078716)
(63, 'p', -167046032)
(63, 'q', -1851355658)
(63, 'r', 802734649)
(63, 's', -1501525589)
(63, 't', -1706004276)
(63, 'u', -776065599)
(63, 'v', -1082550486)
(63, 'w', 753548016)
(63, 'x', -2044422740)
(63, 'y', 884037944)
(63, 'z', -236217726)
(63, ' ', -2145959001)
(64, 'a', -672016541)
(64, 'b', -2108677461)
(64, 'c', 1070193471)
(64, 'd', -210682149)
(64, 'e', -1563747530)
(64, 'f', -1277288355)
(64, 'g', 397659959)
(64, 'h', -1008900288)
(64, 'i', -1087224588)
(64, 'j', 1824661776)
(64, 'k', 575221491)
(64, 'l', 1033594163)
(64, 'm', 490134335)
(64, 'n', -2091452346)
(64, 'o', -2117804584)
(64, 'p', -412042684)
(64, 'q', -264079851)
(64, 'r', 1713999412)
(64, 's', -1991211580)
(64, 't', 664041722)
(64, 'u', 1230155099)
(64, 'v', -1954148886)
(64, 'w', 229881278)
(64, 'x', 16591261)
(64, 'y', -1727300022)
(64, 'z', 71393884)
(64, ' ', -913935582)
(65, 'a', -1596729187)
(65, 'b', 657934442)
(65, 'c', -1484446315)
(65, 'd', -2124098339)
(65, 'e', 203492627)
(65, 'f', -1876698417)
(65, 'g', 98345468)
(65, 'h', 65122081)
(65, 'i', -903684718)
(65, 'j', -2052477512)
(65, 'k', -1935687832)
(65, 'l', -822979481)
(65, 'm', 492995989)
(65, 'n', -28329685)
(65, 'o', 1815196546)
(65, 'p', 117514932)
(65, 'q', 867269664)
(65, 'r', 1765408554)
(65, 's', 1472716391)
(65, 't', 1411405431)
(65, 'u', 224041965)
(65, 'v', -739959121)
(65, 'w', 421606008)
(65, 'x', -75422561)
(65, 'y', 1504218036)
(65, 'z', -225404034)
(65, ' ', -1362278451)
(66, 'a', 1591228515)
(66, 'b', 1944455704)
(66, 'c', 893290375)
(66, 'd', 1774002951)
(66, 'e', -508531348)
(66, 'f', 1064616779)
(66, 'g', -1195690174)
(66, 'h', -426097396)
(66, 'i', 1281535493)
(66, 'j', -1050290354)
(66, 'k', -1112741648)
(66, 'l', -448008653)
(66, 'm', 268265562)
(66, 'n', 1431070302)
(66, 'o', -1094725070)
(66, 'p', 254259541)
(66, 'q', 1588910438)
(66, 'r', -951147912)
(66, 's', 168787071)
(66, 't', 149105771)
(66, 'u', 287213122)
(66, 'v', 2097250452)
(66, 'w', 874048083)
(66, 'x', -120868316)
(66, 'y', -1501782048)
(66, 'z', 1781986981)
(66, ' ', -1390492970)
(67, 'a', -199467988)
(67, 'b', -1340727802)
(67, 'c', -1470725608)
(67, 'd', -1773990331)
(67, 'e', 1357768114)
(67, 'f', 641899443)
(67, 'g', -1328047098)
(67, 'h', -914419338)
(67, 'i', -850148219)
(67, 'j', 735339773)
(67, 'k', 549327658)
(67, 'l', 2100315620)
(67, 'm', -1763816227)
(67, 'n', -1119446624)
(67, 'o', 1185717672)
(67, 'p', 1350915894)
(67, 'q', 1690606492)
(67, 'r', 691933234)
(67, 's', 2091765163)
(67, 't', 494278064)
(67, 'u', -1693610966)
(67, 'v', 1689825406)
(67, 'w', 152436000)
(67, 'x', 1856451956)
(67, 'y', 1070040525)
(67, 'z', 1705374091)
(67, ' ', -1307471532)
(68, 'a', -802561288)
(68, 'b', 2012727168)
(68, 'c', 833905005)
(68, 'd', 558073278)
(68, 'e', 1967967574)
(68, 'f', -1901770380)
(68, 'g', 2137818109)
(68, 'h', 1307590708)
(68, 'i', -628206851)
(68, 'j', 1606461828)
(68, 'k', -3278131)
(68, 'l', -517104194)
(68, 'm', 1653276127)
(68, 'n', -602230639)
(68, 'o', -1922963032)
(68, 'p', -549714360)
(68, 'q', -2100096879)
(68, 'r', 1825388801)
(68, 's', -349335790)
(68, 't', 1567854060)
(68, 'u', -495163344)
(68, 'v', -1535438408)
(68, 'w', 2038006400)
(68, 'x', -1275226464)
(68, 'y', -776899792)
(68, 'z', 1923871617)
(68, ' ', 487375096)
(69, 'a', -602486318)
(69, 'b', -1603895069)
(69, 'c', -490307271)
(69, 'd', -565782357)
(69, 'e', 517783595)
(69, 'f', -450527843)
(69, 'g', -1067829636)
(69, 'h', -501952187)
(69, 'i', -129554261)
(69, 'j', -1698288412)
(69, 'k', -1325221075)
(69, 'l', -464457927)
(69, 'm', 1424171953)
(69, 'n', -1511299803)
(69, 'o', 1611565890)
(69, 'p', 1302420492)
(69, 'q', 929529978)
(69, 'r', -1491647073)
(69, 's', 589304841)
(69, 't', -1505291888)
(69, 'u', 1178823129)
(69, 'v', 965672432)
(69, 'w', 1653678854)
(69, 'x', 1216103825)
(69, 'y', -74020589)
(69, 'z', -1892798074)
(69, ' ', 593931292)
(70, 'a', -838817254)
(70, 'b', -1888198095)
(70, 'c', -440431463)
(70, 'd', 1461311783)
(70, 'e', -1361626471)
(70, 'f', 1115907266)
(70, 'g', 603204150)
(70, 'h', -2048815427)
(70, 'i', -1512314831)
(70, 'j', 482572197)
(70, 'k', 2120837953)
(70, 'l', -146094711)
(70, 'm', 2038106316)
(70, 'n', 1912916345)
(70, 'o', -1984853657)
(70, 'p', 1869287709)
(70, 'q', -1816588988)
(70, 'r', 1696619512)
(70, 's', -1371234606)
(70, 't', -1902585825)
(70, 'u', 1284942623)
(70, 'v', 707371505)
(70, 'w', 982860731)
(70, 'x', -1473948794)
(70, 'y', -886872317)
(70, 'z', 1432896414)
(70, ' ', 175727081)
(71, 'a', -1435526197)
(71, 'b', -120899619)
(71, 'c', -1754678724)
(71, 'd', 1254424024)
(71, 'e', -1868263453)
(71, 'f', 1714007181)
(71, 'g', -198221587)
(71, 'h', 1225310884)
(71, 'i', -37009230)
(71, 'j', -1498411986)
(71, 'k', 54331487)
(71, 'l', 1020865973)
(71, 'm', 510569642)
(71, 'n', -278505532)
(71, 'o', -556680646)
(71, 'p', 591958294)
(71, 'q', 1508741298)
(71, 'r', -1187584240)
(71, 's', 330336160)
(71, 't', -674997559)
(71, 'u', 1487846484)
(71, 'v', -235574798)
(71, 'w', 1692499667)
(71, 'x', -706609859)
(71, 'y', -1308617949)
(71, 'z', -1230482667)
(71, ' ', 303713960)
(72, 'a', 718110008)
(72, 'b', 20897683)
(72, 'c', 1090890176)
(72, 'd', 1762218408)
(72, 'e', -950958668)
(72, 'f', 2095192280)
(72, 'g', 352939434)
(72, 'h', 868177856)
(72, 'i', -1253193654)
(72, 'j', -1091228942)
(72, 'k', -95269516)
(72, 'l', 1417307248)
(72, 'm', -814863646)
(72, 'n', -1816040036)
(72, 'o', 1187880297)
(72, 'p', 1556167561)
(72, 'q', 758305640)
(72, 'r', -585809748)
(72, 's', -1269547918)
(72, 't', 1702816539)
(72, 'u', -345321338)
(72, 'v', -374921700)
(72, 'w', -22380885)
(72, 'x', 1459917713)
(72, 'y', 787643818)
(72, 'z', -2063141667)
(72, ' ', 110175495)
(73, 'a', 1599244767)
(73, 'b', -2049444240)
(73, 'c', -327163435)
(73, 'd', 1304280447)
(73, 'e', 1853973006)
(73, 'f', 1272701542)
(73, 'g', -1535749227)
(73, 'h', -453083147)
(73, 'i', 356346872)
(73, 'j', 93728887)
(73, 'k', 375851813)
(73, 'l', -308693422)
(73, 'm', -36908054)
(73, 'n', -1184357242)
(73, 'o', 782760368)
(73, 'p', 2100446605)
(73, 'q', 2087155341)
(73, 'r', -1480917816)
(73, 's', -1225338072)
(73, 't', 748367779)
(73, 'u', -674319467)
(73, 'v', 1921838273)
(73, 'w', 133026174)
(73, 'x', -34451013)
(73, 'y', -1804364021)
(73, 'z', 1596753295)
(73, ' ', 1174341223)
(74, 'a', -1093095389)
(74, 'b', -359363541)
(74, 'c', -298936930)
(74, 'd', -1950252972)
(74, 'e', 812593912)
(74, 'f', 1915648077)
(74, 'g', 505977694)
(74, 'h', -666442984)
(74, 'i', -1386538611)
(74, 'j', -2583143)
(74, 'k', -1857879165)
(74, 'l', 695486810)
(74, 'm', -218216132)
(74, 'n', -1345527362)
(74, 'o', -1623941158)
(74, 'p', 325415677)
(74, 'q', -1988267436)
(74, 'r', -424253878)
(74, 's', -1462208787)
(74, 't', 1077262332)
(74, 'u', 2132544001)
(74, 'v', -93322176)
(74, 'w', -1139234900)
(74, 'x', 29713775)
(74, 'y', -179213545)
(74, 'z', -1391212666)
(74, ' ', 1401201143)
(75, 'a', -152502791)
(75, 'b', 859561130)
(75, 'c', 747709694)
(75, 'd', -439859096)
(75, 'e', -441727170)
(75, 'f', 843777712)
(75, 'g', -88981006)
(75, 'h', -1703093154)
(75, 'i', 1880485759)
(75, 'j', 771781867)
(75, 'k', 277952087)
(75, 'l', -289734939)
(75, 'm', -242579406)
(75, 'n', 39264223)
(75, 'o', 469465758)
(75, 'p', -585955060)
(75, 'q', 1589439666)
(75, 'r', 1380807541)
(75, 's', 476908390)
(75, 't', -1300055984)
(75, 'u', 726191950)
(75, 'v', 1170987415)
(75, 'w', -994969370)
(75, 'x', -492236538)
(75, 'y', 370408992)
(75, 'z', 1080464280)
(75, ' ', 1028476011)
(76, 'a', 1402560388)
(76, 'b', -1755505098)
(76, 'c', -1758484677)
(76, 'd', -11485775)
(76, 'e', 1409258452)
(76, 'f', -1484000762)
(76, 'g', -1859007255)
(76, 'h', -1342385039)
(76, 'i', -2082690321)
(76, 'j', -1830208968)
(76, 'k', -481435798)
(76, 'l', 406861840)
(76, 'm', -1555754422)
(76, 'n', 239101465)
(76, 'o', 1216888985)
(76, 'p', 1132186634)
(76, 'q', -772742787)
(76, 'r', -1527719516)
(76, 's', -207601543)
(76, 't', 1765442832)
(76, 'u', -364793413)
(76, 'v', -220776693)
(76, 'w', -871710273)
(76, 'x', -1692603449)
(76, 'y', -953387482)
(76, 'z', -23892641)
